mode,batch,group,layer,forwards,mean_query_tokens,mean_active_experts,mean_expert_coverage
focus,1,6,10,21,7.238095238095238,30.428571428571427,0.11886160714285714
focus,1,6,11,21,7.238095238095238,33.19047619047619,0.12965029761904762
focus,1,6,12,21,7.238095238095238,33.285714285714285,0.13002232142857142
focus,1,6,13,21,7.238095238095238,30.952380952380953,0.1209077380952381
focus,1,6,14,21,7.238095238095238,35.476190476190474,0.13857886904761904
focus,1,6,15,21,7.238095238095238,33.904761904761905,0.1324404761904762
focus,1,6,16,21,7.238095238095238,30.428571428571427,0.11886160714285714
focus,1,6,17,21,7.238095238095238,30.523809523809526,0.11923363095238096
focus,1,6,18,21,7.238095238095238,30.095238095238095,0.11755952380952381
focus,1,6,19,21,7.238095238095238,35.095238095238095,0.1370907738095238
focus,1,7,1,17,5.882352941176471,34.35294117647059,0.13419117647058823
focus,1,7,2,17,5.882352941176471,35.470588235294116,0.13855698529411764
focus,1,7,3,17,5.882352941176471,32.470588235294116,0.12683823529411764
focus,1,7,4,17,5.882352941176471,25.294117647058822,0.09880514705882353
focus,1,7,5,17,5.882352941176471,21.0,0.08203125
focus,1,7,6,17,5.882352941176471,22.823529411764707,0.08915441176470588
focus,1,7,7,17,5.882352941176471,26.470588235294116,0.10340073529411764
focus,1,7,8,17,5.882352941176471,22.764705882352942,0.08892463235294118
focus,1,7,9,17,5.882352941176471,26.176470588235293,0.10225183823529412
focus,1,7,10,17,5.882352941176471,23.88235294117647,0.09329044117647059
focus,1,7,11,17,5.882352941176471,22.823529411764707,0.08915441176470588
focus,1,7,12,17,5.882352941176471,25.705882352941178,0.10041360294117647
focus,1,7,13,17,5.882352941176471,25.352941176470587,0.09903492647058823
focus,1,7,14,17,5.882352941176471,26.58823529411765,0.10386029411764706
focus,1,7,15,17,5.882352941176471,26.352941176470587,0.10294117647058823
focus,1,7,16,17,5.882352941176471,23.764705882352942,0.09283088235294118
focus,1,7,17,17,5.882352941176471,25.529411764705884,0.09972426470588236
focus,1,7,18,17,5.882352941176471,25.705882352941178,0.10041360294117647
focus,1,7,19,17,5.882352941176471,27.823529411764707,0.10868566176470588
focus,1,8,1,20,5.4,32.55,0.1271484375
focus,1,8,2,20,5.4,33.95,0.1326171875
focus,1,8,3,20,5.4,30.25,0.1181640625
focus,1,8,4,20,5.4,24.0,0.09375
focus,1,8,5,20,5.4,20.8,0.08125
focus,1,8,6,20,5.4,21.2,0.0828125
focus,1,8,7,20,5.4,24.3,0.094921875
focus,1,8,8,20,5.4,20.7,0.080859375
focus,1,8,9,20,5.4,24.05,0.0939453125
focus,1,8,10,20,5.4,19.25,0.0751953125
focus,1,8,11,20,5.4,20.8,0.08125
focus,1,8,12,20,5.4,21.15,0.0826171875
focus,1,8,13,20,5.4,23.15,0.0904296875
focus,1,8,14,20,5.4,24.05,0.0939453125
focus,1,8,15,20,5.4,26.75,0.1044921875
focus,1,8,16,20,5.4,23.05,0.0900390625
focus,1,8,17,20,5.4,24.7,0.096484375
focus,1,8,18,20,5.4,22.2,0.08671875
focus,1,8,19,20,5.4,26.25,0.1025390625
focus,1,9,1,24,5.583333333333333,32.916666666666664,0.12858072916666666
focus,1,9,2,24,5.583333333333333,34.75,0.1357421875
focus,1,9,3,24,5.583333333333333,30.875,0.12060546875
focus,1,9,4,24,5.583333333333333,26.666666666666668,0.10416666666666667
focus,1,9,5,24,5.583333333333333,21.916666666666668,0.08561197916666667
focus,1,9,6,24,5.583333333333333,22.666666666666668,0.08854166666666667
focus,1,9,7,24,5.583333333333333,24.833333333333332,0.09700520833333333
focus,1,9,8,24,5.583333333333333,22.125,0.08642578125
focus,1,9,9,24,5.583333333333333,24.958333333333332,0.09749348958333333
focus,1,9,10,24,5.583333333333333,22.125,0.08642578125
focus,1,9,11,24,5.583333333333333,20.833333333333332,0.08138020833333333
focus,1,9,12,24,5.583333333333333,23.75,0.0927734375
focus,1,9,13,24,5.583333333333333,24.333333333333332,0.09505208333333333
focus,1,9,14,24,5.583333333333333,25.708333333333332,0.10042317708333333
focus,1,9,15,24,5.583333333333333,25.291666666666668,0.09879557291666667
focus,1,9,16,24,5.583333333333333,23.708333333333332,0.09261067708333333
focus,1,9,17,24,5.583333333333333,26.875,0.10498046875
focus,1,9,18,24,5.583333333333333,26.166666666666668,0.10221354166666667
focus,1,9,19,24,5.583333333333333,27.625,0.10791015625
focus,1,10,1,19,5.578947368421052,33.68421052631579,0.13157894736842105
focus,1,10,2,19,5.578947368421052,34.578947368421055,0.13507401315789475
focus,1,10,3,19,5.578947368421052,31.157894736842106,0.12171052631578948
focus,1,10,4,19,5.578947368421052,26.526315789473685,0.10361842105263158
focus,1,10,5,19,5.578947368421052,20.105263157894736,0.07853618421052631
focus,1,10,6,19,5.578947368421052,22.42105263157895,0.08758223684210527
focus,1,10,7,19,5.578947368421052,25.31578947368421,0.09888980263157894
focus,1,10,8,19,5.578947368421052,21.210526315789473,0.08285361842105263
focus,1,10,9,19,5.578947368421052,25.526315789473685,0.09971217105263158
focus,1,10,10,19,5.578947368421052,22.31578947368421,0.08717105263157894
focus,1,10,11,19,5.578947368421052,20.789473684210527,0.08120888157894737
focus,1,10,12,19,5.578947368421052,22.789473684210527,0.08902138157894737
focus,1,10,13,19,5.578947368421052,22.0,0.0859375
focus,1,10,14,19,5.578947368421052,26.263157894736842,0.10259046052631579
focus,1,10,15,19,5.578947368421052,25.68421052631579,0.10032894736842106
focus,1,10,16,19,5.578947368421052,23.63157894736842,0.0923108552631579
focus,1,10,17,19,5.578947368421052,25.05263157894737,0.09786184210526316
focus,1,10,18,19,5.578947368421052,24.63157894736842,0.0962171052631579
focus,1,10,19,19,5.578947368421052,25.736842105263158,0.10053453947368421
focus,1,11,1,18,5.5,33.833333333333336,0.13216145833333334
focus,1,11,2,18,5.5,35.833333333333336,0.13997395833333334
focus,1,11,3,18,5.5,30.72222222222222,0.12000868055555555
focus,1,11,4,18,5.5,25.944444444444443,0.1013454861111111
focus,1,11,5,18,5.5,20.38888888888889,0.07964409722222222
focus,1,11,6,18,5.5,19.72222222222222,0.07703993055555555
focus,1,11,7,18,5.5,25.22222222222222,0.09852430555555555
focus,1,11,8,18,5.5,21.27777777777778,0.08311631944444445
focus,1,11,9,18,5.5,24.77777777777778,0.09678819444444445
focus,1,11,10,18,5.5,19.944444444444443,0.0779079861111111
focus,1,11,11,18,5.5,20.72222222222222,0.08094618055555555
focus,1,11,12,18,5.5,23.72222222222222,0.09266493055555555
focus,1,11,13,18,5.5,23.333333333333332,0.09114583333333333
focus,1,11,14,18,5.5,24.833333333333332,0.09700520833333333
focus,1,11,15,18,5.5,25.555555555555557,0.0998263888888889
focus,1,11,16,18,5.5,23.11111111111111,0.09027777777777778
focus,1,11,17,18,5.5,25.333333333333332,0.09895833333333333
focus,1,11,18,18,5.5,23.333333333333332,0.09114583333333333
focus,1,11,19,18,5.5,28.88888888888889,0.11284722222222222
focus,1,12,1,26,5.576923076923077,34.76923076923077,0.13581730769230768
focus,1,12,2,26,5.576923076923077,34.61538461538461,0.13521634615384615
focus,1,12,3,26,5.576923076923077,31.03846153846154,0.12124399038461539
focus,1,12,4,26,5.576923076923077,26.5,0.103515625
focus,1,12,5,26,5.576923076923077,22.96153846153846,0.08969350961538461
focus,1,12,6,26,5.576923076923077,22.423076923076923,0.08759014423076923
focus,1,12,7,26,5.576923076923077,25.53846153846154,0.09975961538461539
focus,1,12,8,26,5.576923076923077,23.115384615384617,0.09029447115384616
focus,1,12,9,26,5.576923076923077,24.846153846153847,0.09705528846153846
focus,1,12,10,26,5.576923076923077,23.807692307692307,0.09299879807692307
focus,1,12,11,26,5.576923076923077,22.076923076923077,0.08623798076923077
focus,1,12,12,26,5.576923076923077,24.73076923076923,0.0966045673076923
focus,1,12,13,26,5.576923076923077,22.115384615384617,0.08638822115384616
focus,1,12,14,26,5.576923076923077,25.653846153846153,0.10021033653846154
focus,1,12,15,26,5.576923076923077,26.384615384615383,0.10306490384615384
focus,1,12,16,26,5.576923076923077,23.615384615384617,0.09224759615384616
focus,1,12,17,26,5.576923076923077,24.192307692307693,0.09450120192307693
focus,1,12,18,26,5.576923076923077,22.615384615384617,0.08834134615384616
focus,1,12,19,26,5.576923076923077,26.615384615384617,0.10396634615384616
focus,1,13,1,21,6.0,37.523809523809526,0.14657738095238096
focus,1,13,2,21,6.0,38.61904761904762,0.15085565476190477
focus,1,13,3,21,6.0,34.714285714285715,0.13560267857142858
focus,1,13,4,21,6.0,28.476190476190474,0.11123511904761904
focus,1,13,5,21,6.0,23.285714285714285,0.09095982142857142
focus,1,13,6,21,6.0,22.571428571428573,0.08816964285714286
focus,1,13,7,21,6.0,27.047619047619047,0.1056547619047619
focus,1,13,8,21,6.0,22.952380952380953,0.0896577380952381
focus,1,13,9,21,6.0,27.761904761904763,0.10844494047619048
focus,1,13,10,21,6.0,25.38095238095238,0.09914434523809523
focus,1,13,11,21,6.0,23.38095238095238,0.09133184523809523
focus,1,13,12,21,6.0,25.61904761904762,0.10007440476190477
focus,1,13,13,21,6.0,25.19047619047619,0.09840029761904762
focus,1,13,14,21,6.0,28.666666666666668,0.11197916666666667
focus,1,13,15,21,6.0,30.047619047619047,0.1173735119047619
focus,1,13,16,21,6.0,25.80952380952381,0.10081845238095238
focus,1,13,17,21,6.0,26.952380952380953,0.1052827380952381
focus,1,13,18,21,6.0,27.0,0.10546875
focus,1,13,19,21,6.0,27.857142857142858,0.10881696428571429
focus,1,14,1,21,6.190476190476191,38.142857142857146,0.14899553571428573
focus,1,14,2,21,6.190476190476191,38.80952380952381,0.15159970238095238
focus,1,14,3,21,6.190476190476191,33.285714285714285,0.13002232142857142
focus,1,14,4,21,6.190476190476191,27.904761904761905,0.10900297619047619
focus,1,14,5,21,6.190476190476191,24.19047619047619,0.09449404761904762
focus,1,14,6,21,6.190476190476191,24.238095238095237,0.09468005952380952
focus,1,14,7,21,6.190476190476191,29.333333333333332,0.11458333333333333
focus,1,14,8,21,6.190476190476191,25.0,0.09765625
focus,1,14,9,21,6.190476190476191,28.476190476190474,0.11123511904761904
focus,1,14,10,21,6.190476190476191,26.047619047619047,0.1017485119047619
focus,1,14,11,21,6.190476190476191,24.238095238095237,0.09468005952380952
focus,1,14,12,21,6.190476190476191,26.047619047619047,0.1017485119047619
focus,1,14,13,21,6.190476190476191,27.0,0.10546875
focus,1,14,14,21,6.190476190476191,27.047619047619047,0.1056547619047619
focus,1,14,15,21,6.190476190476191,28.952380952380953,0.1130952380952381
focus,1,14,16,21,6.190476190476191,27.714285714285715,0.10825892857142858
focus,1,14,17,21,6.190476190476191,28.38095238095238,0.11086309523809523
focus,1,14,18,21,6.190476190476191,29.666666666666668,0.11588541666666667
focus,1,14,19,21,6.190476190476191,28.476190476190474,0.11123511904761904
focus,1,15,1,21,5.857142857142857,36.095238095238095,0.1409970238095238
focus,1,15,2,21,5.857142857142857,36.42857142857143,0.14229910714285715
focus,1,15,3,21,5.857142857142857,32.57142857142857,0.12723214285714285
focus,1,15,4,21,5.857142857142857,26.714285714285715,0.10435267857142858
focus,1,15,5,21,5.857142857142857,23.61904761904762,0.09226190476190477
focus,1,15,6,21,5.857142857142857,24.238095238095237,0.09468005952380952
focus,1,15,7,21,5.857142857142857,27.238095238095237,0.10639880952380952
focus,1,15,8,21,5.857142857142857,23.571428571428573,0.09207589285714286
focus,1,15,9,21,5.857142857142857,26.571428571428573,0.10379464285714286
focus,1,15,10,21,5.857142857142857,23.571428571428573,0.09207589285714286
focus,1,15,11,21,5.857142857142857,23.666666666666668,0.09244791666666667
focus,1,15,12,21,5.857142857142857,26.333333333333332,0.10286458333333333
focus,1,15,13,21,5.857142857142857,26.904761904761905,0.10509672619047619
focus,1,15,14,21,5.857142857142857,28.333333333333332,0.11067708333333333
focus,1,15,15,21,5.857142857142857,27.571428571428573,0.10770089285714286
focus,1,15,16,21,5.857142857142857,25.476190476190474,0.09951636904761904
focus,1,15,17,21,5.857142857142857,26.952380952380953,0.1052827380952381
focus,1,15,18,21,5.857142857142857,25.142857142857142,0.09821428571428571
focus,1,15,19,21,5.857142857142857,28.80952380952381,0.11253720238095238
focus,1,16,1,24,5.75,35.25,0.1376953125
focus,1,16,2,24,5.75,35.416666666666664,0.13834635416666666
focus,1,16,3,24,5.75,32.125,0.12548828125
focus,1,16,4,24,5.75,27.041666666666668,0.10563151041666667
focus,1,16,5,24,5.75,23.916666666666668,0.09342447916666667
focus,1,16,6,24,5.75,21.125,0.08251953125
focus,1,16,7,24,5.75,25.208333333333332,0.09847005208333333
focus,1,16,8,24,5.75,23.541666666666668,0.09195963541666667
focus,1,16,9,24,5.75,24.666666666666668,0.09635416666666667
focus,1,16,10,24,5.75,21.958333333333332,0.08577473958333333
focus,1,16,11,24,5.75,21.375,0.08349609375
focus,1,16,12,24,5.75,24.333333333333332,0.09505208333333333
focus,1,16,13,24,5.75,24.125,0.09423828125
focus,1,16,14,24,5.75,26.791666666666668,0.10465494791666667
focus,1,16,15,24,5.75,26.75,0.1044921875
focus,1,16,16,24,5.75,23.791666666666668,0.09293619791666667
focus,1,16,17,24,5.75,25.541666666666668,0.09977213541666667
focus,1,16,18,24,5.75,24.708333333333332,0.09651692708333333
focus,1,16,19,24,5.75,27.166666666666668,0.10611979166666667
focus,1,17,1,21,6.380952380952381,38.76190476190476,0.15141369047619047
focus,1,17,2,21,6.380952380952381,37.476190476190474,0.14639136904761904
focus,1,17,3,21,6.380952380952381,34.80952380952381,0.13597470238095238
focus,1,17,4,21,6.380952380952381,29.38095238095238,0.11476934523809523
focus,1,17,5,21,6.380952380952381,24.666666666666668,0.09635416666666667
focus,1,17,6,21,6.380952380952381,24.047619047619047,0.0939360119047619
focus,1,17,7,21,6.380952380952381,28.285714285714285,0.11049107142857142
focus,1,17,8,21,6.380952380952381,24.19047619047619,0.09449404761904762
focus,1,17,9,21,6.380952380952381,26.19047619047619,0.10230654761904762
focus,1,17,10,21,6.380952380952381,25.857142857142858,0.10100446428571429
focus,1,17,11,21,6.380952380952381,25.666666666666668,0.10026041666666667
focus,1,17,12,21,6.380952380952381,28.761904761904763,0.11235119047619048
focus,1,17,13,21,6.380952380952381,24.285714285714285,0.09486607142857142
focus,1,17,14,21,6.380952380952381,27.80952380952381,0.10863095238095238
focus,1,17,15,21,6.380952380952381,29.476190476190474,0.11514136904761904
focus,1,17,16,21,6.380952380952381,26.714285714285715,0.10435267857142858
focus,1,17,17,21,6.380952380952381,27.38095238095238,0.10695684523809523
focus,1,17,18,21,6.380952380952381,25.142857142857142,0.09821428571428571
focus,1,17,19,21,6.380952380952381,30.571428571428573,0.11941964285714286
focus,1,18,1,21,5.714285714285714,35.0,0.13671875
focus,1,18,2,21,5.714285714285714,35.38095238095238,0.13820684523809523
focus,1,18,3,21,5.714285714285714,31.666666666666668,0.12369791666666667
focus,1,18,4,21,5.714285714285714,25.428571428571427,0.09933035714285714
focus,1,18,5,21,5.714285714285714,22.666666666666668,0.08854166666666667
focus,1,18,6,21,5.714285714285714,24.095238095238095,0.09412202380952381
focus,1,18,7,21,5.714285714285714,25.095238095238095,0.09802827380952381
focus,1,18,8,21,5.714285714285714,23.428571428571427,0.09151785714285714
focus,1,18,9,21,5.714285714285714,23.761904761904763,0.09281994047619048
focus,1,18,10,21,5.714285714285714,22.666666666666668,0.08854166666666667
focus,1,18,11,21,5.714285714285714,22.952380952380953,0.0896577380952381
focus,1,18,12,21,5.714285714285714,26.142857142857142,0.10212053571428571
focus,1,18,13,21,5.714285714285714,25.904761904761905,0.10119047619047619
focus,1,18,14,21,5.714285714285714,24.19047619047619,0.09449404761904762
focus,1,18,15,21,5.714285714285714,26.761904761904763,0.10453869047619048
focus,1,18,16,21,5.714285714285714,23.666666666666668,0.09244791666666667
focus,1,18,17,21,5.714285714285714,25.952380952380953,0.1013764880952381
focus,1,18,18,21,5.714285714285714,23.857142857142858,0.09319196428571429
focus,1,18,19,21,5.714285714285714,26.285714285714285,0.10267857142857142
focus,1,19,1,22,5.818181818181818,34.72727272727273,0.1356534090909091
focus,1,19,2,22,5.818181818181818,35.13636363636363,0.13725142045454544
focus,1,19,3,22,5.818181818181818,32.45454545454545,0.12677556818181818
focus,1,19,4,22,5.818181818181818,28.636363636363637,0.11186079545454546
focus,1,19,5,22,5.818181818181818,23.818181818181817,0.09303977272727272
focus,1,19,6,22,5.818181818181818,22.727272727272727,0.08877840909090909
focus,1,19,7,22,5.818181818181818,26.5,0.103515625
focus,1,19,8,22,5.818181818181818,25.227272727272727,0.09854403409090909
focus,1,19,9,22,5.818181818181818,27.681818181818183,0.10813210227272728
focus,1,19,10,22,5.818181818181818,23.727272727272727,0.09268465909090909
focus,1,19,11,22,5.818181818181818,23.363636363636363,0.09126420454545454
focus,1,19,12,22,5.818181818181818,25.09090909090909,0.09801136363636363
focus,1,19,13,22,5.818181818181818,24.40909090909091,0.09534801136363637
focus,1,19,14,22,5.818181818181818,25.727272727272727,0.10049715909090909
focus,1,19,15,22,5.818181818181818,26.772727272727273,0.10458096590909091
focus,1,19,16,22,5.818181818181818,22.727272727272727,0.08877840909090909
focus,1,19,17,22,5.818181818181818,25.0,0.09765625
focus,1,19,18,22,5.818181818181818,25.181818181818183,0.09836647727272728
focus,1,19,19,22,5.818181818181818,28.181818181818183,0.11008522727272728
focus,1,20,1,23,5.304347826086956,33.47826086956522,0.13077445652173914
focus,1,20,2,23,5.304347826086956,33.04347826086956,0.12907608695652173
focus,1,20,3,23,5.304347826086956,30.652173913043477,0.11973505434782608
focus,1,20,4,23,5.304347826086956,26.52173913043478,0.10360054347826086
focus,1,20,5,23,5.304347826086956,21.869565217391305,0.08542798913043478
focus,1,20,6,23,5.304347826086956,20.608695652173914,0.08050271739130435
focus,1,20,7,23,5.304347826086956,25.956521739130434,0.10139266304347826
focus,1,20,8,23,5.304347826086956,22.304347826086957,0.08712635869565218
focus,1,20,9,23,5.304347826086956,25.695652173913043,0.10037364130434782
focus,1,20,10,23,5.304347826086956,21.782608695652176,0.08508831521739131
focus,1,20,11,23,5.304347826086956,20.608695652173914,0.08050271739130435
focus,1,20,12,23,5.304347826086956,24.043478260869566,0.09391983695652174
focus,1,20,13,23,5.304347826086956,22.08695652173913,0.08627717391304347
focus,1,20,14,23,5.304347826086956,25.434782608695652,0.09935461956521739
focus,1,20,15,23,5.304347826086956,26.08695652173913,0.10190217391304347
focus,1,20,16,23,5.304347826086956,22.652173913043477,0.08848505434782608
focus,1,20,17,23,5.304347826086956,24.0,0.09375
focus,1,20,18,23,5.304347826086956,22.565217391304348,0.08814538043478261
focus,1,20,19,23,5.304347826086956,26.347826086956523,0.10292119565217392
